Tanggal,Aktual_kWh,Prediksi_kWh
2024-02-01,141912543.0,146161870.0
2024-03-01,159921463.0,153415260.0
2024-04-01,155599117.0,155215140.0
2024-05-01,170657958.0,157909980.0
2024-06-01,162330095.0,157488640.0
2024-07-01,160461104.0,158269040.0
2024-08-01,165458752.0,159271940.0
