Tanggal,Aktual_kWh,Prediksi_kWh
2024-02-01,141912543.0,142946620.0
2024-03-01,159921463.0,151112940.0
2024-04-01,155599117.0,153647710.0
2024-05-01,170657958.0,157495070.0
2024-06-01,162330095.0,156935420.0
2024-07-01,160461104.0,158079300.0
2024-08-01,165458752.0,159524640.0
