Tanggal,Aktual_kWh,Prediksi_kWh
2024-02-01,141912543.0,147848930.0
2024-03-01,159921463.0,156989810.0
2024-04-01,155599117.0,159808320.0
2024-05-01,170657958.0,164123180.0
2024-06-01,162330095.0,163606370.0
2024-07-01,160461104.0,165075730.0
2024-08-01,165458752.0,166876880.0
