Tanggal,Aktual_kWh,Prediksi_kWh
2024-02-01,141912543.0,143866600.0
2024-03-01,159921463.0,141691490.0
2024-04-01,155599117.0,142935060.0
2024-05-01,170657958.0,143682340.0
2024-06-01,162330095.0,146524290.0
2024-07-01,160461104.0,147450140.0
2024-08-01,165458752.0,147493710.0
