Tanggal,Aktual_kWh,Prediksi_kWh
2024-02-01,141912543.0,145401120.0
2024-03-01,159921463.0,147756880.0
2024-04-01,155599117.0,148682980.0
2024-05-01,170657958.0,149746940.0
2024-06-01,162330095.0,149887860.0
2024-07-01,160461104.0,150490530.0
2024-08-01,165458752.0,151132370.0
