Tanggal,Aktual_kWh,Prediksi_kWh
2024-02-01,141912543.0,145935120.0
2024-03-01,159921463.0,143481470.0
2024-04-01,155599117.0,146177580.0
2024-05-01,170657958.0,147027060.0
2024-06-01,162330095.0,150753470.0
2024-07-01,160461104.0,151026140.0
2024-08-01,165458752.0,150590610.0
