epoch,train_loss,val_loss
1,0.12291726469993591,0.3247779905796051
2,0.09722943603992462,0.2550767958164215
3,0.07482019066810608,0.19133871793746948
4,0.053106263279914856,0.1349460333585739
5,0.037486299872398376,0.08768153935670853
6,0.023609476163983345,0.050165802240371704
7,0.0227697491645813,0.028433989733457565
8,0.026223333552479744,0.01979421079158783
9,0.031114118173718452,0.01804240606725216
10,0.034109875559806824,0.018068183213472366
11,0.03745158761739731,0.019397100433707237
12,0.0333557091653347,0.02296721562743187
13,0.026287782937288284,0.029359018430113792
14,0.02128703147172928,0.037054773420095444
15,0.02165902778506279,0.04579513520002365
16,0.01945803128182888,0.05443471670150757
17,0.023215627297759056,0.06256163865327835
18,0.02184045873582363,0.06928378343582153
19,0.02354377694427967,0.07438384741544724
20,0.01965748891234398,0.0771101638674736
21,0.0222903061658144,0.0776171088218689
22,0.02010410837829113,0.07579504698514938
23,0.023484928533434868,0.07274867594242096
24,0.02090173400938511,0.06832093745470047
25,0.02717464603483677,0.06320076435804367
26,0.0253676176071167,0.0576835498213768
27,0.02450893074274063,0.052118778228759766
28,0.022055353969335556,0.04700763151049614
29,0.021907895803451538,0.043121032416820526
30,0.021341441199183464,0.039943743497133255
31,0.02078005112707615,0.037818580865859985
32,0.020704360678792,0.03651408851146698
33,0.021052788943052292,0.03574657440185547
34,0.02114594541490078,0.03586486354470253
35,0.02351769618690014,0.037170179188251495
36,0.02173503488302231,0.03924630954861641
37,0.022810041904449463,0.04179907590150833
38,0.024525534361600876,0.04480677843093872
39,0.023466354236006737,0.04801882058382034
40,0.02202865667641163,0.05119003728032112
41,0.01999863237142563,0.05353619530797005
42,0.026195384562015533,0.055061280727386475
43,0.021003179252147675,0.056225068867206573
44,0.021788783371448517,0.05652417615056038
45,0.02111036516726017,0.05589538812637329
46,0.020424040034413338,0.05434238165616989
47,0.02361333556473255,0.052295368164777756
48,0.02381150610744953,0.05022110790014267
49,0.022567830979824066,0.04770329222083092
50,0.021928055211901665,0.045351579785346985
