Tanggal,Aktual_kWh,Prediksi_kWh
2024-02-01,141912543.0,141909550.0
2024-03-01,159921463.0,139614340.0
2024-04-01,155599117.0,146633860.0
2024-05-01,170657958.0,147231540.0
2024-06-01,162330095.0,153454320.0
2024-07-01,160461104.0,150983340.0
2024-08-01,165458752.0,149168770.0
