Tanggal,Aktual_kWh,Prediksi_kWh
2024-02-01,141912543.0,145320260.0
2024-03-01,159921463.0,143521620.0
2024-04-01,155599117.0,149218540.0
2024-05-01,170657958.0,150083520.0
2024-06-01,162330095.0,155173310.0
2024-07-01,160461104.0,153691040.0
2024-08-01,165458752.0,152446380.0
