epoch,train_loss,val_loss
1,0.1866271048784256,0.5561017394065857
2,0.16974443197250366,0.5327041149139404
3,0.1570531576871872,0.49653196334838867
4,0.14379769563674927,0.45091286301612854
5,0.12249752879142761,0.39657196402549744
6,0.10367462784051895,0.33440038561820984
7,0.08146914839744568,0.26514679193496704
8,0.0562552846968174,0.19052141904830933
9,0.037098921835422516,0.11587350070476532
10,0.025554271414875984,0.057307638227939606
11,0.023262936621904373,0.033564720302820206
12,0.02699682116508484,0.03235413879156113
13,0.02945580892264843,0.044383738189935684
14,0.024405742064118385,0.06236806511878967
15,0.023358704522252083,0.08090027421712875
16,0.015885289758443832,0.09598251432180405
17,0.02268359251320362,0.10436055809259415
18,0.023096712306141853,0.10809896886348724
19,0.021161718294024467,0.10776156187057495
20,0.021876515820622444,0.0997832790017128
21,0.018799103796482086,0.08722562342882156
22,0.01863468438386917,0.07411076128482819
23,0.021559320390224457,0.06134208291769028
24,0.021687045693397522,0.055584974586963654
25,0.024371303617954254,0.056347619742155075
26,0.023896915838122368,0.06065444275736809
27,0.016860440373420715,0.06631506234407425
28,0.022136453539133072,0.0712461918592453
29,0.021093852818012238,0.07829975336790085
30,0.017117267474532127,0.08277425169944763
31,0.021868539974093437,0.08387024700641632
32,0.01887422427535057,0.0821482464671135
33,0.021714426577091217,0.08053117245435715
34,0.01974387653172016,0.081170454621315
35,0.020280811935663223,0.08182428777217865
36,0.021210473030805588,0.08432541787624359
37,0.022671300917863846,0.08526717126369476
38,0.018148990347981453,0.08136938512325287
39,0.01894899643957615,0.07563534379005432
40,0.02164069563150406,0.06982380151748657
41,0.016424639150500298,0.06560159474611282
42,0.019640415906906128,0.06271612644195557
43,0.019322263076901436,0.06404954940080643
44,0.018749335780739784,0.06319357454776764
45,0.017346948385238647,0.06253327429294586
46,0.019023798406124115,0.0630745142698288
47,0.020752638578414917,0.06588640809059143
48,0.020857131108641624,0.0660000890493393
49,0.019102759659290314,0.06317558884620667
50,0.01767784170806408,0.06690264493227005
51,0.018442785367369652,0.07034940272569656
52,0.01769965887069702,0.06854171305894852
53,0.018466271460056305,0.06669406592845917
54,0.017323331907391548,0.06665701419115067
55,0.016093673184514046,0.06764956563711166
56,0.01821698620915413,0.07198946177959442
57,0.01851589046418667,0.07134033739566803
58,0.016624458134174347,0.06180679053068161
59,0.01744111254811287,0.05159096047282219
60,0.02029024250805378,0.0506182424724102
61,0.018292861059308052,0.05768062546849251
62,0.01677587442100048,0.060069598257541656
63,0.015835478901863098,0.055686257779598236
64,0.016144080087542534,0.05056192725896835
65,0.020222805440425873,0.05061992257833481
66,0.015369496308267117,0.053299419581890106
67,0.021299302577972412,0.05846736580133438
68,0.016612859442830086,0.059984296560287476
69,0.015385107137262821,0.05587324500083923
70,0.016317956149578094,0.048246998339891434
71,0.017295168712735176,0.038851797580718994
72,0.01678531803190708,0.03414659947156906
73,0.017831670120358467,0.03592998906970024
74,0.01658700220286846,0.04355613887310028
75,0.013467792421579361,0.04195539653301239
76,0.01875394396483898,0.037846967577934265
77,0.015565476380288601,0.03826352208852768
78,0.01485444512218237,0.04393467679619789
79,0.01611357182264328,0.04837770387530327
80,0.01396593451499939,0.048695217818021774
81,0.01222370658069849,0.03937465697526932
82,0.013680941425263882,0.02702460065484047
83,0.015965024009346962,0.02636573277413845
84,0.015622228384017944,0.03302888944745064
85,0.01571059413254261,0.039320483803749084
86,0.014026066288352013,0.038406260311603546
87,0.014541422948241234,0.030573654919862747
88,0.010421096347272396,0.025128072127699852
89,0.016979310661554337,0.02793988585472107
90,0.01552130188792944,0.03788476437330246
91,0.013810548931360245,0.050050973892211914
92,0.015560938976705074,0.04345673695206642
93,0.015019250102341175,0.028715670108795166
94,0.015964819118380547,0.021558182314038277
95,0.0186024010181427,0.035222869366407394
96,0.014639702625572681,0.05208582803606987
97,0.014065420255064964,0.051764778792858124
98,0.0123472074046731,0.0398610457777977
99,0.01421203650534153,0.03426384553313255
100,0.013560503721237183,0.04060443490743637
101,0.013126170262694359,0.05140797421336174
102,0.016260720789432526,0.046877481043338776
103,0.015521413646638393,0.04212834686040878
104,0.01030655112117529,0.04550667852163315
105,0.011635097675025463,0.044962745159864426
106,0.016273804008960724,0.04990892484784126
107,0.013355523347854614,0.0557209849357605
108,0.01479338388890028,0.056765515357255936
109,0.012833462096750736,0.05168857052922249
110,0.01347356103360653,0.042810771614313126
111,0.013314700685441494,0.037886958569288254
112,0.010561094619333744,0.03356822580099106
113,0.013713362626731396,0.0395551398396492
114,0.012453912757337093,0.05194741487503052
115,0.011293234303593636,0.045931242406368256
116,0.012277964502573013,0.033901166170835495
117,0.011995098553597927,0.03145682066679001
118,0.012954402714967728,0.04341980442404747
119,0.012913912534713745,0.04691134765744209
120,0.013765259645879269,0.039474740624427795
121,0.009331220760941505,0.03424432873725891
122,0.014055769890546799,0.03709195554256439
123,0.013685036450624466,0.04980837181210518
124,0.011533236131072044,0.0517692044377327
125,0.011916432529687881,0.0406780019402504
126,0.013098343275487423,0.04038596898317337
127,0.011957469396293163,0.05579903721809387
128,0.011993329972028732,0.06222626566886902
129,0.015279244631528854,0.052626289427280426
130,0.013260144740343094,0.04063446819782257
131,0.011716342531144619,0.04005295783281326
132,0.010571100749075413,0.05575336888432503
133,0.011369477957487106,0.06868070363998413
134,0.01612977869808674,0.05644866079092026
135,0.01436601486057043,0.0393608920276165
136,0.010697761550545692,0.04053599387407303
137,0.011664491146802902,0.055068422108888626
138,0.013637864030897617,0.06255216896533966
139,0.011433977633714676,0.05631529167294502
140,0.011206508614122868,0.042752813547849655
141,0.010917945764958858,0.03332987800240517
142,0.017595089972019196,0.040560875087976456
143,0.010526040568947792,0.06446190923452377
144,0.01155239250510931,0.08149749040603638
145,0.013490966521203518,0.07606682181358337
146,0.014246922917664051,0.05023710057139397
147,0.013108906336128712,0.032863788306713104
148,0.013135620392858982,0.03292692452669144
149,0.013334732502698898,0.04347119852900505
150,0.011165211908519268,0.06091925501823425
151,0.011910137720406055,0.06565411388874054
152,0.01117186900228262,0.05036919564008713
153,0.010119501501321793,0.035489074885845184
154,0.010868173092603683,0.03606792539358139
155,0.012456392869353294,0.05164803937077522
156,0.011855187825858593,0.06417077779769897
157,0.010864543728530407,0.06477843970060349
158,0.013962600380182266,0.05221321061253548
159,0.011128764599561691,0.039972297847270966
160,0.013574955053627491,0.04417809098958969
161,0.011238062754273415,0.056988250464200974
162,0.012432623654603958,0.06176183745265007
163,0.012832064181566238,0.05489944666624069
164,0.010510074906051159,0.04224555194377899
165,0.011484823189675808,0.03968976438045502
166,0.013603996485471725,0.04557739570736885
167,0.011727008037269115,0.051639001816511154
168,0.012412386946380138,0.04740150272846222
169,0.012490914203226566,0.04378848895430565
170,0.008945459499955177,0.04933405667543411
171,0.011906635016202927,0.0521291121840477
172,0.013173715211451054,0.04728994145989418
173,0.012426153756678104,0.04042345657944679
174,0.011564121581614017,0.03739974647760391
175,0.01019715890288353,0.048965781927108765
176,0.010929470881819725,0.0633857399225235
177,0.01393071934580803,0.05792205408215523
178,0.012471377849578857,0.04388972744345665
179,0.01052902638912201,0.043171897530555725
