Tanggal,Aktual_kWh,Prediksi_kWh
2024-02-01,141912543.0,140876430.0
2024-03-01,159921463.0,139263300.0
2024-04-01,155599117.0,151286140.0
2024-05-01,170657958.0,150299150.0
2024-06-01,162330095.0,158332860.0
2024-07-01,160461104.0,152331420.0
2024-08-01,165458752.0,149966140.0
