Tanggal,Aktual_kWh,Prediksi_kWh
2024-02-01,141912543.0,144613660.0
2024-03-01,159921463.0,145895860.0
2024-04-01,155599117.0,146437710.0
2024-05-01,170657958.0,147050340.0
2024-06-01,162330095.0,147304420.0
2024-07-01,160461104.0,147841780.0
2024-08-01,165458752.0,148376670.0
