Tanggal,Aktual_kWh,Prediksi_kWh
2024-02-01,181915624.0,200013700.0
2024-03-01,178516104.0,204049300.0
2024-04-01,185582844.0,206515650.0
2024-05-01,198288412.0,212232210.0
2024-06-01,193975757.0,216354450.0
2024-07-01,205425976.0,219301180.0
2024-08-01,194979348.0,217606160.0
