Tanggal,Aktual_kWh,Prediksi_kWh
2024-02-01,181915624.0,193421070.0
2024-03-01,178516104.0,196618640.0
2024-04-01,185582844.0,197637010.0
2024-05-01,198288412.0,202092320.0
2024-06-01,193975757.0,207342200.0
2024-07-01,205425976.0,205793890.0
2024-08-01,194979348.0,205182130.0
