Tanggal,Aktual_kWh,Prediksi_kWh
2024-02-01,181915624.0,198170530.0
2024-03-01,178516104.0,193867970.0
2024-04-01,185582844.0,189980380.0
2024-05-01,198288412.0,188478900.0
2024-06-01,193975757.0,190109020.0
2024-07-01,205425976.0,190964930.0
2024-08-01,194979348.0,193652770.0
