Tanggal,Aktual_kWh,Prediksi_kWh
2024-02-01,181915624.0,193872400.0
2024-03-01,178516104.0,197185070.0
2024-04-01,185582844.0,199229000.0
2024-05-01,198288412.0,206023420.0
2024-06-01,193975757.0,213816380.0
2024-07-01,205425976.0,211963900.0
2024-08-01,194979348.0,211989020.0
