Tanggal,Aktual_kWh,Prediksi_kWh
2024-02-01,181915624.0,206816750.0
2024-03-01,178516104.0,209950960.0
2024-04-01,185582844.0,210483680.0
2024-05-01,198288412.0,211001540.0
2024-06-01,193975757.0,210223040.0
2024-07-01,205425976.0,208706300.0
2024-08-01,194979348.0,205517090.0
