epoch,train_loss,val_loss
1,0.2954292595386505,0.3600216209888458
2,0.24965687096118927,0.28162238001823425
3,0.21322084963321686,0.21276862919330597
4,0.18432387709617615,0.15292643010616302
5,0.14695525169372559,0.10281240940093994
6,0.11860532313585281,0.0641978308558464
7,0.09978368133306503,0.03874365612864494
8,0.0793432742357254,0.02752542495727539
9,0.06979258358478546,0.030043095350265503
10,0.07439248263835907,0.04407590627670288
11,0.0788673609495163,0.06369654834270477
12,0.09115641564130783,0.07819584757089615
13,0.09291689842939377,0.08335991948843002
14,0.08692421764135361,0.08201293647289276
15,0.08759396523237228,0.07463730871677399
16,0.07978455722332001,0.06428400427103043
17,0.08469709753990173,0.053734611719846725
18,0.0734562799334526,0.04405074566602707
19,0.0692894384264946,0.03628747910261154
20,0.07033951580524445,0.030548054724931717
21,0.07186058163642883,0.026819929480552673
22,0.07486046105623245,0.025031471624970436
23,0.07858595252037048,0.02449166402220726
24,0.06783334910869598,0.024652738124132156
25,0.08480770140886307,0.02497967891395092
26,0.08638181537389755,0.02495117299258709
27,0.07961355894804001,0.024795984849333763
28,0.08076979964971542,0.024311617016792297
29,0.07619506865739822,0.023549169301986694
30,0.0702032670378685,0.0230620838701725
31,0.0696992352604866,0.02306760847568512
32,0.07121462374925613,0.023389339447021484
33,0.07588405162096024,0.02418099157512188
34,0.06709054112434387,0.025342842563986778
35,0.07807233184576035,0.026834016665816307
36,0.0805056020617485,0.02826097048819065
37,0.08526010066270828,0.029396861791610718
38,0.08170150965452194,0.02980445697903633
39,0.07617616653442383,0.029616817831993103
40,0.07210187613964081,0.029004553332924843
41,0.07413247227668762,0.028280258178710938
42,0.06955536454916,0.027395928278565407
43,0.06981620192527771,0.02629220485687256
44,0.07059202343225479,0.025357842445373535
45,0.06668590754270554,0.02461422048509121
46,0.06498444825410843,0.02393045648932457
47,0.07386433333158493,0.023481927812099457
48,0.0802706703543663,0.023139750584959984
49,0.07489863783121109,0.02290143072605133
50,0.07818083465099335,0.02270536869764328
51,0.06621325761079788,0.022655367851257324
52,0.06808393448591232,0.022602850571274757
53,0.06958109140396118,0.022556057199835777
54,0.07299519330263138,0.02245369739830494
55,0.06510749459266663,0.022379515692591667
56,0.06922521442174911,0.022288428619503975
57,0.0727061927318573,0.022241758182644844
58,0.07339196652173996,0.02223815582692623
59,0.06664485484361649,0.022405292838811874
60,0.0668003037571907,0.022737395018339157
61,0.07616923749446869,0.02293032966554165
62,0.06805369257926941,0.02295691706240177
63,0.07148865610361099,0.022975653409957886
64,0.06952811032533646,0.022933032363653183
65,0.07751557230949402,0.022846383973956108
66,0.07920479029417038,0.02272145450115204
67,0.07419926673173904,0.022442523390054703
68,0.063856340944767,0.022408341988921165
69,0.07424721121788025,0.022161539644002914
70,0.07210617512464523,0.021981462836265564
71,0.07873336970806122,0.02162298746407032
72,0.0719083622097969,0.0211529228836298
73,0.07186588644981384,0.020629998296499252
74,0.06087350845336914,0.020303376019001007
75,0.06234189495444298,0.020102839916944504
76,0.07639071345329285,0.019987452775239944
77,0.07422659546136856,0.019883273169398308
78,0.07051047682762146,0.01991799846291542
79,0.06773383915424347,0.02010044828057289
80,0.06655693799257278,0.020378300920128822
81,0.06619887799024582,0.020790988579392433
82,0.06819359213113785,0.02142777107656002
83,0.06634845584630966,0.021936114877462387
84,0.0718737468123436,0.022056549787521362
85,0.0671481117606163,0.022001421079039574
86,0.07094185799360275,0.02215135470032692
87,0.07497560232877731,0.02205689251422882
88,0.06338505446910858,0.021839339286088943
89,0.07090181857347488,0.021334916353225708
90,0.06708335876464844,0.020731642842292786
91,0.0693749487400055,0.01998140849173069
92,0.06905917078256607,0.019412394613027573
93,0.07056054472923279,0.018894223496317863
94,0.0691748782992363,0.01860295794904232
95,0.0625409185886383,0.018419817090034485
96,0.0635601356625557,0.018478434532880783
97,0.0627937763929367,0.018662555143237114
98,0.06550736725330353,0.019042903557419777
99,0.06203643977642059,0.01955927535891533
100,0.06606148928403854,0.02038015052676201
