Tanggal,Aktual_kWh,Prediksi_kWh
2024-02-01,181915624.0,210850910.0
2024-03-01,178516104.0,213133300.0
2024-04-01,185582844.0,212880580.0
2024-05-01,198288412.0,212605900.0
2024-06-01,193975757.0,211307200.0
2024-07-01,205425976.0,209453310.0
2024-08-01,194979348.0,206374580.0
