Tanggal,Aktual_kWh,Prediksi_kWh
2024-02-01,181915624.0,190819890.0
2024-03-01,178516104.0,194204210.0
2024-04-01,185582844.0,195447470.0
2024-05-01,198288412.0,199747620.0
2024-06-01,193975757.0,206512160.0
2024-07-01,205425976.0,204730110.0
2024-08-01,194979348.0,205491330.0
