epoch,train_loss,val_loss
1,0.33538082242012024,0.39191383123397827
2,0.2252676635980606,0.19088591635227203
3,0.15636330842971802,0.07530339062213898
4,0.11463285237550735,0.029696187004446983
5,0.07096968591213226,0.041149795055389404
6,0.08120560646057129,0.07502027601003647
7,0.09615635126829147,0.0776875764131546
8,0.09825785458087921,0.05533663183450699
9,0.0861838310956955,0.03453388437628746
10,0.08303957432508469,0.02592838741838932
11,0.06867433339357376,0.02868770621716976
12,0.08438015729188919,0.03454922139644623
13,0.0797678604722023,0.03813181445002556
14,0.09470255672931671,0.0366651713848114
15,0.08869662135839462,0.032132912427186966
16,0.08147289603948593,0.02715548500418663
17,0.08312980830669403,0.02505822479724884
18,0.08002176880836487,0.02635085955262184
19,0.0752529427409172,0.028301626443862915
20,0.07923467457294464,0.03099803999066353
21,0.07083380967378616,0.03273439407348633
22,0.07051846385002136,0.03298503905534744
23,0.0803472101688385,0.03330566734075546
24,0.08421514928340912,0.029880017042160034
25,0.081718809902668,0.026601597666740417
26,0.07236215472221375,0.02434445731341839
27,0.07408806681632996,0.02323632501065731
28,0.07447569072246552,0.02304239757359028
29,0.07806867361068726,0.0228946004062891
30,0.0696016326546669,0.02281658723950386
31,0.06872859597206116,0.022730572149157524
32,0.06643924117088318,0.023342693224549294
33,0.07311531901359558,0.02384002134203911
34,0.06905658543109894,0.023024383932352066
35,0.07466986775398254,0.022197198122739792
36,0.07752957940101624,0.02148926630616188
37,0.07967391610145569,0.02153896726667881
38,0.07370752841234207,0.02115427330136299
39,0.06974014639854431,0.021145034581422806
40,0.0730828046798706,0.021628305315971375
41,0.06597695499658585,0.02268296480178833
42,0.07461107522249222,0.026368673890829086
43,0.07386360317468643,0.029058286920189857
44,0.06657794117927551,0.030954038724303246
45,0.0635930746793747,0.030621450394392014
46,0.06823614239692688,0.028226500377058983
47,0.06862356513738632,0.025652047246694565
48,0.06719743460416794,0.023900877684354782
49,0.06606507301330566,0.023612450808286667
50,0.06706179678440094,0.02291744202375412
