epoch,train_loss,val_loss
1,0.34332454204559326,0.5015391707420349
2,0.31810498237609863,0.4763737618923187
3,0.3007736802101135,0.44595304131507874
4,0.2859441936016083,0.4051450788974762
5,0.25954270362854004,0.35864096879959106
6,0.234969362616539,0.30430445075035095
7,0.2056376338005066,0.23690152168273926
8,0.16770344972610474,0.163777157664299
9,0.13381996750831604,0.09290099143981934
10,0.10496579855680466,0.04150864854454994
11,0.0714770257472992,0.028829123824834824
12,0.08050265908241272,0.04416947811841965
13,0.07782215625047684,0.04711764678359032
14,0.0834946408867836,0.037661634385585785
15,0.07576306164264679,0.029304713010787964
16,0.0613282211124897,0.028945963829755783
17,0.07425617426633835,0.0330052487552166
18,0.07361675053834915,0.0375443696975708
19,0.06981201469898224,0.04052377864718437
20,0.08160478621721268,0.03839524835348129
21,0.07108805328607559,0.03353516012430191
22,0.06849538534879684,0.029525646939873695
23,0.07143016904592514,0.029261533170938492
24,0.07545160502195358,0.0323663167655468
25,0.0762328952550888,0.03462199494242668
26,0.06969095021486282,0.03375179320573807
27,0.06993158161640167,0.03201773017644882
28,0.07536862790584564,0.030840184539556503
29,0.06802675873041153,0.029442917555570602
30,0.06469897925853729,0.029192140325903893
31,0.0665484070777893,0.02952861413359642
32,0.06591292470693588,0.02940509282052517
33,0.07112251967191696,0.029300574213266373
34,0.06691285967826843,0.029467850923538208
35,0.0647725909948349,0.029700029641389847
36,0.0718429833650589,0.02962522581219673
37,0.07062269002199173,0.029459312558174133
38,0.06734759360551834,0.029532868415117264
39,0.06799101829528809,0.02956828474998474
40,0.06605721265077591,0.02967282198369503
41,0.06396359950304031,0.029936408624053
42,0.067278653383255,0.0312916561961174
43,0.06625824421644211,0.03256791830062866
44,0.06350193172693253,0.03523765504360199
45,0.06400706619024277,0.03632885217666626
46,0.06438443809747696,0.034395139664411545
47,0.06407247483730316,0.03181969374418259
48,0.07124567031860352,0.030546341091394424
49,0.06817715615034103,0.030432915315032005
50,0.0692366436123848,0.029888290911912918
51,0.06104123592376709,0.029712116345763206
52,0.0640975758433342,0.030239451676607132
53,0.0698951780796051,0.0306178517639637
54,0.06669595837593079,0.030724450945854187
55,0.06387994438409805,0.030039798468351364
56,0.06632465869188309,0.029064033180475235
57,0.06732677668333054,0.029237890616059303
58,0.06264200806617737,0.030537009239196777
59,0.06458176672458649,0.03270592913031578
60,0.06526748836040497,0.032996416091918945
61,0.07023493200540543,0.029841482639312744
62,0.06542284041643143,0.027808304876089096
63,0.0639294981956482,0.027405258268117905
64,0.06292113661766052,0.0274520106613636
65,0.0703342854976654,0.02827148512005806
66,0.06500986218452454,0.029651235789060593
67,0.07004499435424805,0.030016422271728516
68,0.06773216277360916,0.02975120209157467
69,0.06685177236795425,0.028546934947371483
70,0.07276355475187302,0.02725600078701973
71,0.06754744797945023,0.027877077460289
72,0.06866148114204407,0.030493656173348427
73,0.06554269790649414,0.033565253019332886
74,0.0628713071346283,0.03353946655988693
75,0.062257371842861176,0.03302760794758797
76,0.06887020915746689,0.030661731958389282
77,0.0655326172709465,0.029636645689606667
78,0.06312896311283112,0.028291743248701096
79,0.06930718570947647,0.02700941264629364
80,0.06569714099168777,0.02601785399019718
81,0.06189770996570587,0.025890368968248367
82,0.06954686343669891,0.027082601562142372
83,0.062132347375154495,0.029822805896401405
84,0.06562113761901855,0.031683795154094696
85,0.06923750042915344,0.030610699206590652
86,0.06323716789484024,0.027714282274246216
87,0.06583362817764282,0.02605370804667473
88,0.06021278724074364,0.02591007947921753
89,0.06925008445978165,0.02658027969300747
